ID,Brand,VehicleModel,ManufacturingYear,Type,rating,color,Duty,fuel,CylinderCount,type of gear,capacity,Odometer,#airbags,price
8843,FORD is the best,I have the fastest model ever.. yes you got it right it's F150,,sedan,2.0,,_,Gas,8.0,AUTO,5,170541  kilo,12\,2352
5610,TOYOTA,,1998,HATCHBACK,1.0,,-,Gas,4.0,others,1.6,299999  kilometer,0 count,1700
3017,CHEVROLET is the best,my model which is Volt is the best,2017&,hatchback,3.0,Charcoal,382,Electric Hybrid,14.0,auto,0,125358 km,0  ,188
12332,BMW,328,2110,cabriolet,2.0,Sapphire Blue,1211$,Gas,6.0,auto,3,91000  kilo,ONLY 6 AIRBAG,21326
15357,CHEVROLET,I own Volt.,2013,hatchback,3.0,Jet Black,474,Electric Hybrid,4.0 cyl,auto,1.4,126400 km,6,23521
9088,,Elantra SE,,SEDAN,5.0,Crimson,891 pound,Gas,14.0,auto,2,81302 km,8,17405
17996,toyota,I have the fastest model ever.. yes you got it right it's RAV 4,2017,WOOW Jeep,1.0,,We were surprised by the hefty $1249 levy on imported cars.,Gas,14.0,auto,2.5,23430  kilometer,-88,37633
2816,VOLKSWAGEN,my model which is Caddy is the best,1999,,4.0,Pearl White,-,Dies,4.0,manual,1.9,260000,2[,5331
879,hyundai,TUCSON,2016,WOOW Jeep,,Charcoal,I had to pay a substantial $770 levy on my new car purchase.,Dies,4.0 cyl,auto,1.7,110000 km,4~,33243
8668,MERCEDES-BENZ,I own Vito.,2012,Minivan,1.0,Emerald Green,697$,Dies,8.0,auto,2.2,196000 KM,8 count,34497
10832,FORD is the best,Fusion,2015%,sedan,5.0,,382$,Electric Hybrid,4.0,R,0,91760 km,"0,",314
7376,OPEL,Corsa,1995,,7.0,Charcoal,-,,4.0,manual,1.4,100000  kilo,2,3136
2200,BMW is the best,535 i,2007?,Sedan,5.0,Charcoal,-,Gas,6.0,auto,3,247000  kilometer,"8,",17876
13545,TOYOTA,Prius,2008[,WOOW Hatchback,2.0,Metallic,843$,Electric Hybrid,0,AUTO,1.5,93000  kilometer,12,13172
9849,MITSUBISHI,I own Colt.,27years old,HATCHBACK,2.0,,-,Gas,4.0,others,0,3250000 KM,2,2822
9742,MITSUBISHI is the best,I own L 200.,2017(,pickup,3.0,,-,Gas,4.0,MANUAL,2.4,TOTAL 80000 km,12,45473
2380,,my model which is Santa FE is the best,2114,jeep,4.0,Charcoal,We were surprised by the hefty $639 levy on imported cars.,Dies,4.0,R,2,154115  kilo,4 count,34074
8894,BMW,X5,2000,WOOW Jeep,7.0,Jet Black,-,Gas,18.0,auto,4.4,250000 KM,ONLY 4 AIRBAG,15053
10258,KIA,OPTIMA,8years old,WOOW Sedan,1.0,Pearl White,890 pound,Gas,4.0,auto,2,417767  kilo,4,19444
8791,,my model which is Camry is the best,2008,WOOW Sedan,6.0,,-,Electric Hybrid,14.0,auto,0,236190 KM,-90,16308
12731,I love MERCEDES-BENZ,GLA 250,2017,,2.0,Sapphire Blue,I had to pay a substantial $1017 levy on my new car purchase.,Gas,4.0 cyl,auto,2,46413 km,0,314
3756,,I own Santa FE.,2013,jeep,1.0,Metallic,"""",Dies,14.0,auto,2,171755  kilo,4 bags,36827
14595,CHEVROLET,Cruze,2018,SEDAN,4.0,,781,Gas,4.0,auto,1.4,43658 KM,112,11760
1354,,325,1-1-1995,,3.0,Jet Black,-,Gas,6.0,manual,2.5,300000 km,9 bags,5331
3232,hyundai,Elantra,,,5.0,,The car levy amounted is 730 per vehicle.,other,4.0 cyl,auto,1.6,33091  kilometer,4,18503
14386,mercedes-benz,I have the fastest model ever.. yes you got it right it's E 350,,Sedan0,2.0,Charcoal,1604,Gas,8.0,R,5.5,TOTAL 101424 km,-88,32302
9050,FORD,TRANSIT,1-1-2004,,2.0,,-,Dies,14.0,manual,2.0 Turbo,144000 km,0 count,15681
9057,lexus,my model which is CT 200h is the best,2011,Hatchback3,2.0,Metallic,645,,4.0,auto,1.8,32974,0 bags,470
4389,TOYOTA is the best,Land Cruiser Prado,1-1-2000,jeep,3.0,,-,other,6.0,auto,3.4,150000  kilo,ONLY 2 AIRBAG,24148
2184,CHEVROLET,my model which is Volt is the best,,hatchback,3.0,,259 pound,Electric Hybrid,4.0,gear,1.4,110958 KM,0,220
253,mercedes-benz,E 350,2008,SEDAN,0.0,,1598,Dies,6.0 cyl,others,3,175614 KM,ONLY 12 AIRBAG,2430
7092,BMW is the best,X5,2009,,10.0,Jet Black,`,Gas,6.0 cyl,auto,3,171382,ONLY 0 AIRBAG,627
11538,MERCEDES-BENZ,I own Vito 113.,1911,MICROBUS,5.0,Pearl White,769$,,4.0,,2.2,260000  kilo,108,24462
12218,Subaru,Forester,2013,jeep,2.0,Metallic,The car levy amounted is 779 per vehicle.,Gas,4.0,R,0,74688  kilometer,0 count,94
12615,LEXUS,I have the fastest model ever.. yes you got it right it's GX 460,2015,WOOW Jeep,3.0,Jet Black,1646,Gas,8.0 cyl,R,4.6,188078 km,0  ,5018
7887,BMW,my model which is X5 is the best,2012,JEEP,3.0,Charcoal,919$,Gas,6.0,auto,3,232789  kilo,12,15994
15314,toyota,TACOMA,2113,jeep,3.0,Pearl White,834,Gas,4.0 cyl,auto,0,158870  kilo,ONLY 12 AIRBAG,314
11365,nissan,PATHFINDER,2011,jeep,0.0,,1327$,Gas,6.0,auto,4,215003 KM,12 count,2117
17492,hyundai,my model which is Sonata is the best,1912,JEEP,6.0,,753,Electric Hybrid,0,AUTO,2.4,123862 km,0 count,470
1375,toyota,HIGHLANDER,,WOOW Jeep,2.0,Charcoal,1058 pound,Electric Hybrid,6.0 cyl,gear,3.5,0 km,-88,549
5707,mercedes-benz,,1998,Microbus,2.0,Pearl White,-,Dies,5.0,manual,2.9 Turbo,270000,1,11290
15115,TOYOTA is the best,PRIUS,1911,sedan,-1.0,Pearl White,-,,4.0,auto,1.8,160000  kilo,6 bags,15900
9889,toyota,I have the fastest model ever.. yes you got it right it's RAV 4,2017,JEEP,1.0,Charcoal,1249 pound,Gas,6.0 cyl,R,0,11000,6 bags,43592
11996,I love MERCEDES-BENZ,I own E 350.,2012?,,2.0,Jet Black,1058,Dies,6.0,others,3.5,TOTAL 128202 km,12,4861
221,CHEVROLET is the best,I own Cruze.,2014,,3.0,,473,Gas,4.0,others,1.4,127842 km,4  ,17923
9568,Toyota,,1-1-2013,HATCHBACK,3.0,Metallic,We were surprised by the hefty $502 levy on imported cars.,Gas,4.0,others,1.5,154000  kilometer,4  ,10873
2647,TOYOTA,I own Aqua.,,HATCHBACK,0.0,,The car levy amounted is 502 per vehicle.,Gas,4.0 cyl,auto,1.5,125000  kilo,4,13184
4415,ford,Focus TITANIUM,9years old,SEDAN,5.0,Charcoal,765$,Gas,4.0,gear,2,102000 KM,10,15681
13187,MERCEDES-BENZ,I have the fastest model ever.. yes you got it right it's C 200,2001,,,Sapphire Blue,-,Gas,4.0 cyl,gear,2,210000 km,0=,9377
1468,hyundai,I have the fastest model ever.. yes you got it right it's H1,2016[,universal,0.0,,1091,Dies,4.0 cyl,AUTO,2.5,61057 km,4},45734
14572,nissan,Versa,2114,,3.0,Metallic,-9472,Gas,4.0 cyl,auto,1.6,236669 KM,12,549
15498,hyundai,H1,2016,universal,2.0,,1091,Dies,4.0,others,2.5,145830 km,4 count,37580
7975,KIA,I own Optima.,2012,Sedan,0.0,,641$,Gas,4.0 cyl,gear,2,55521 KM,4,14113
3110,TOYOTA,CAMRY,6years old,Sedan1,6.0,Pearl White,609,Electric Hybrid,4.0,auto,2.5,35058  kilo,12,18817
11373,TOYOTA,I have the fastest model ever.. yes you got it right it's Aqua,2012,HATCHBACK,4.0,,503,Gas,4.0 cyl,auto,1.5,42796,4 bags,24085
3873,mercedes-benz,E 200,1999,sedan,7.0,Pearl White,-,Natural Gas,4.0,manual,2,165000 KM,6,7840
2424,HYUNDAI,I own Sonata.,2015,sedan,3.0,Metallic,765,other,4.0,R,2,30258 KM,4*,13799
5219,LINCOLN,I have the fastest model ever.. yes you got it right it's Navigator,1999,limousine,2.0,Pearl White,-,Gas,18.0,R,5.4,99000  kilo,ONLY 4 AIRBAG,25089
4221,HYUNDAI,Santa FE,2013|,,4.0,,640,Dies,0,auto,2,43000  kilometer,4},45376
13678,CHEVROLET,I have the fastest model ever.. yes you got it right it's Malibu,9years old,Sedan0,1.0,Metallic,~,Gas,4.0,,2,TOTAL 110000 km,4 count,22825
5151,,C 180,,sedan,0.0,Sapphire Blue,-,Natural Gas,14.0,,0,0 KM,102,5331
7290,VOLKSWAGEN,Passat,2013,,3.0,,779$,Gas,5.0 cyl,auto,2.5,170254  kilometer,12,1176
5531,MAZDA,I have the fastest model ever.. yes you got it right it's 1000,2016,jeep,3.0,Sapphire Blue,The car levy amounted is 1091 per vehicle.,Gas,4.0,others,2.5,0  kilo,12~,1098
4733,BMW,328,2013+,sedan,-2.0,Charcoal,-,Dies,4.0,auto,2.0 Turbo,85000  kilo,8 count,43905
3502,subaru,I own Impreza.,2015,Sedan3,4.0,Pearl White,765 pound,Gas,4.0 cyl,auto,2,96000 km,12,10976
6600,,Tucson,2013,jeep,4.0,Metallic,!,,4.0,auto,2.4,53717 km,0 count,3763
1177,SUBARU is the best,I have the fastest model ever.. yes you got it right it's XV,,JEEP,3.0,Jet Black,765$,Gas,0,AUTO,2,250005 km,0 bags,19444
15343,Ssangyong,REXTON,2011,JEEP,5.0,Jet Black,707,Dies,4.0,gear,2,183590 KM,4$,21739
15673,hyundai,my model which is Elantra is the best,2012,SEDAN,3.0,Jet Black,10586,Gas,4.0,auto,1.8,240560 km,12  ,1019
7159,TOYOTA,I own Camry.,2012,Sedan2,3.0,Metallic,781 pound,Gas,4.0,auto,2.5,114000 KM,12`,21953
9519,TOYOTA is the best,I have the fastest model ever.. yes you got it right it's Aqua,,Hatchback,3.0,Jet Black,-,,4.0,gear,1.5,131000 KM,6 bags,10349
10197,,Insight,1-1-2011,HATCHBACK,6.0,,490$,Electric Hybrid,0,others,1.3,288704 km,0 count,706
2555,bmw,,2014,Jeep,0.0,Pearl White,915,Dies,6.0,auto,3,110715 KM,0,14113
3783,hyundai,I own Tucson.,2011),Jeep,0.0,Metallic,-9293,Dies,4.0 cyl,auto,2,161345 km,4,21652
1744,SUBARU,my model which is Legacy is the best,2111,sedan,1.0,,-,other,14.0,auto,2.5,185000 KM,ONLY 8 AIRBAG,14426
1118,,CT 200h,2012,hatchback,0.0,Pearl White,586 pound,Electric Hybrid,0,others,0,108499  kilometer,12^,941
2552,HONDA,my model which is Cr-v is the best,2016,Jeep,0.0,Jet Black,I had to pay a substantial $1051 levy on my new car purchase.,Gas,4.0 cyl,R,2.4,22400  kilo,0,29793
4051,TOYOTA,I have the fastest model ever.. yes you got it right it's Prius,2010,hatchback,4.0,Sapphire Blue,The car levy amounted is 761 per vehicle.,Electric Hybrid,4.0 cyl,auto,1.8,256966 KM,12,627
12981,kia,I have the fastest model ever.. yes you got it right it's Optima,2013,SEDAN,5.0,Metallic,751 pound,Gas,4.0 cyl,auto,2.4,104680  kilometer,0>,13799
5590,FORD,Fusion,2012,Sedan3,4.0,Charcoal,781,Gas,4.0,auto,0,109536 km,12,1176
17407,chevrolet,my model which is Cruze is the best,2017,SEDAN,3.0,Metallic,738 pound,Gas,4.0 cyl,auto,1.4 Turbo,44800 KM,12[,17405
15182,Hyundai,my model which is Sonata is the best,2015,SEDAN,6.0,Tangerine,[,other,4.0,auto,2,471632 KM,4-,12544
10495,TOYOTA,Aqua S,2013,hatchback,8.0,Sapphire Blue,-,Electric Hybrid,14.0,auto,1.5,149000 KM,6;,14113
3449,HYUNDAI is the best,,2012,sedan,0.0,Crimson,753,,4.0 cyl,AUTO,2.4,259934  kilo,0 count,4077
12651,Chevrolet,MALIBU,2016,WOOW Sedan,5.0,Metallic,690,Gas,4.0,gear,1.5,86000 km,8 count,13172
8004,CHEVROLET,Cruze,6years old,sedan,2.0,Jet Black,781 pound,Gas,14.0,auto,1.4,0  kilometer,0 count,13956
2591,MERCEDES-BENZ,E 220,2007,WOOW Universal,3.0,,-,Dies,4.0,gear,2.2 Turbo,220000,4  ,20698
14966,opel,I own Astra.,1896,universal,1.0,,-,Gas,4.0,manual,1.6,30000 KM,2 count,3500
6070,I love TOYOTA,Prius,2014,JEEP,3.0,,@,Electric Hybrid,4.0,R,1.8,187334 km,12,188
318,honda,I own FIT.,2013,hatchback,2.0,Charcoal,502$,Gas,4.0,auto,1.5,34682  kilometer,4 count,25365
227,hyundai,TUCSON,2010,jeep,5.0,Pearl White,836 pound,Dies,4.0,auto,2,142264,4 bags,22063
1911,mini,my model which is Cooper is the best,2104,WOOW Coupe,3.0,Crimson,-,Gas,4.0 cyl,others,1.6,12800 KM,4,8938
11243,mitsubishi,,2007,MINIVAN,2.0,,-,Gas,0,,2.4,227000 KM,6 bags,23521
17185,HYUNDAI is the best,,1915,SEDAN,1.0,,765$,other,4.0 cyl,auto,2,581040 km,4,9252
13288,,X3,2004,,,Jet Black,-,,6.0 cyl,auto,2.5,164000  kilo,-92,13485
12933,I love BMW,328,2012,sedan,4.0,,The car levy amounted is 642 per vehicle.,Gas,2.0,others,2,145000 km,4,21326
15568,,,2005,WOOW Jeep,,,-,other,4.0,auto,2,142000 KM,-100,11500
14737,toyota,COROLLA,,sedan,3.0,Pearl White,697$,Gas,4.0 cyl,auto,1.8,152630  kilo,12 bags,4861
1086,TOYOTA,my model which is Camry is the best,,SEDAN,2.0,,1249$,Gas,0,R,2.5,20877,12,470
10415,Toyota,CAMRY,,,1.0,Jet Black,394$,Electric Hybrid,14.0,auto,2.5,102397 km,ONLY 12 AIRBAG,784
4433,Ford,,,Sedan3,1.0,Pearl White,640 pound,Electric Hybrid,4.0,others,2,320554  kilo,0 bags,4077
8625,Volkswagen,Passat,2004,sedan,3.0,,-,,4.0,gear,1.8 Turbo,2500000 km,8,4234
12621,hyundai,I30,2010=,SEDAN,3.0,,10687,Dies,0,auto,1.6,72140  kilo,4,9261
15341,mercedes-benz,CLS 550,2012,Sedan,4.0,Jet Black,1391,Gas,8.0 cyl,auto,4.7 Turbo,152000 km,ONLY 12 AIRBAG,15681
2421,I love CHEVROLET,Malibu,2016,SEDAN,3.0,Jet Black,690 pound,Gas,4.0 cyl,R,0,229003  kilometer,12,549
6801,hyundai,I own H1.,2014,MINIVAN,2.0,,-9223,Dies,4.0 cyl,others,2.5,115417  kilo,4,34406
7638,HYUNDAI,ELANTRA,2011,sedan,5.0,Jet Black,583 pound,Gas,0,auto,1.6,125062 KM,4,20266
14544,NISSAN,JUKE,1-1-2012,jeep,1.0,,531,Gas,0,AUTO,1.6,123653  kilometer,12,1725
6691,kia,,2012,sedan,1.0,Metallic,>,,6.0 cyl,others,3,61463  kilo,ONLY 4 AIRBAG,17876
16777,AUDI,A4,2000,HATCHBACK,0.0,Rose Pink,-,Gas,15.0,others,2.8,1000  kilometer,3:,2000
5455,Ford,my model which is Fusion is the best,2015,sedan,2.0,Pearl White,765 pound,Gas,4.0 cyl,AUTO,2,128000 km,10,20385
8821,I love CHEVROLET,I have the fastest model ever.. yes you got it right it's Aveo,2012,Hatchback,3.0,,531 pound,Gas,0,auto,1.6,49126 km,4,8938
8344,HYUNDAI,Santa FE,2010,jeep,2.0,Charcoal,/,Dies,4.0,,2,230314  kilometer,4,15900
10958,,I own Optima.,2015,SEDAN,4.0,Jet Black,764 pound,Gas,14.0,auto,2,41088,4 bags,17092
3321,TOYOTA is the best,Prius,2010,sedan,0.0,Charcoal,761,Electric Hybrid,0,auto,1.8,368000 km,111,13172
2724,volkswagen,my model which is Jetta is the best,2003,SEDAN,,Jet Black,-,Gas,4.0,manual,1.8 Turbo,228000  kilo,6 bags,5488
2580,NISSAN is the best,I own Teana.,2011-,SEDAN,3.0,,-,Gas,0,auto,2.5,110000 km,ONLY 6 AIRBAG,11290
6925,FORD,my model which is Fusion is the best,2014,WOOW Sedan,,Charcoal,639$,Gas,4.0,others,2,151846  kilometer,0 count,18817
8980,Mercedes-Benz,GLE 350,2016,JEEP,2.0,Metallic,",",Gas,0,auto,0,49499 km,ONLY 0 AIRBAG,19130
15961,TOYOTA,,1-1-2014,HATCHBACK,3.0,,271,Electric Hybrid,4.0,others,1.5,96072  kilo,-88,3450
11143,ford,I have the fastest model ever.. yes you got it right it's C-MAX,1912,Hatchback,6.0,,-,Electric Hybrid,4.0,auto,2,117000  kilo,8,20385
10573,renault,KANGOO WAGGON,2009,goods wagon,1.0,,-,Dies,0,manual,0,160000 KM,4  ,10976
12170,TOYOTA is the best,,2012,sedan,2.0,Pearl White,781 pound,Electric Hybrid,4.0 cyl,R,2.5,159379 km,ONLY 12 AIRBAG,3136
9334,toyota,Camry,2018,sedan,3.0,Jet Black,',Electric Hybrid,4.0,,2.5,127515 km,12,9722
11806,honda,I own Cr-v.,10years old,jeep,5.0,Ruby Red,749$,Gas,4.0,auto,2.4,TOTAL 0 km,12,2195
5148,BMW,X5,2015,jeep,0.0,Jet Black,1104,Dies,6.0 cyl,auto,3,201056  kilo,0<,3607
6451,Chevrolet,I have the fastest model ever.. yes you got it right it's Cruze,1-1-2012,sedan,2.0,,475 pound,Gas,0,auto,1.4,TOTAL 108800 km,0,14426
17900,HYUNDAI,,2016,JEEP,3.0,,891$,Dies,4.0 cyl,,2,145136,4  ,37291
15318,CHEVROLET,Captiva,2008,jeep,1.0,Pearl White,1090,,4.0 cyl,others,2,57248  kilometer,ONLY 4 AIRBAG,8781
14240,subaru,my model which is Forester is the best,2005,universal,3.0,Pearl White,-,Gas,4.0,gear,2.0 Turbo,137000 km,8  ,12231
16319,MERCEDES-BENZ,I own E 200 CGI.,2011,SEDAN,2.0,Sand,-,Gas,4.0 cyl,AUTO,1.8 Turbo,170000 km,12,32929
7299,I love OPEL,,25years old,Sedan,3.0,,-,Gas,4.0,MANUAL,1.2,1234567899 KM,2 bags,4800
5508,TOYOTA,Aqua,2112,Hatchback0,1.0,Sapphire Blue,The car levy amounted is 503 per vehicle.,Gas,4.0 cyl,auto,1.5,107000,4,18422
1595,MITSUBISHI,L 200,2008,pickup,2.0,Metallic,-,Dies,1.0 cyl,manual,2.5,320582 KM,ONLY 0 AIRBAG,23521
12440,toyota,VOXY,1-1-2008,Minivan4,3.0,Pearl White,-,Gas,4.0,auto,2,TOTAL 180000 km,2%,90
4985,I love HYUNDAI,SONATA,2015,SEDAN,5.0,,I had to pay a substantial $765 levy on my new car purchase.,other,4.0,,0,216070,ONLY 4 AIRBAG,12231
4042,HYUNDAI,I have the fastest model ever.. yes you got it right it's Elantra,,SEDAN,3.0,,730$,other,4.0,gear,1.6,49068 KM,ONLY 4 AIRBAG,17227
2514,bmw,I have the fastest model ever.. yes you got it right it's 325,1997,sedan,4.0,Jet Black,-,Gas,6.0,auto,2.5,225142 km,2,4234
2153,,I have the fastest model ever.. yes you got it right it's Escape Titanium,2014,jeep,2.0,Pearl White,528 pound,Gas,14.0,auto,0,131000 km,12 count,24775
14863,mercedes-benz,my model which is S 420 is the best,1986,sedan,2.0,,-,Gas,8.0,AUTO,4.2,260000  kilo,1000,10976
3115,HONDA,I have the fastest model ever.. yes you got it right it's Civic,2011,SEDAN,1.0,Jet Black,645$,Gas,4.0 cyl,auto,1.8,177250 km,12 count,941
14837,CHEVROLET is the best,my model which is Equinox is the best,2013,jeep,3.0,Jet Black,-9249,Gas,14.0,others,2.4,160242,12 bags,627
13390,CHEVROLET,I have the fastest model ever.. yes you got it right it's Orlando,2016,jeep,5.0,Pearl White,730 pound,,0,others,1.6,118365 km,4,27162
10035,nissan,Micra,21years old,COUPE,3.0,Charcoal,-,Gas,4.0,manual,1.2,12323 km,4  ,4000
4204,BMW,,2010,JEEP,2.0,Pearl White,1211$,Dies,4.0 cyl,AUTO,3.0 Turbo,141200  kilometer,12  ,20071
2509,BMW,5.30E+62,2004,sedan,4.0,Metallic,-,Gas,6.0 cyl,others,0,210000  kilometer,8,13500
9917,BMW,I have the fastest model ever.. yes you got it right it's 325,15years old,sedan,5.0,,-,Gas,6.0 cyl,gear,3,180000 km,6  ,14113
10655,chevrolet,I have the fastest model ever.. yes you got it right it's Impala,2117,WOOW Sedan,5.0,Gold,1249 pound,Gas,0,others,2.5,56486 KM,4,35617
1433,toyota,,10years old,SEDAN,1.0,Charcoal,1190$,Gas,6.0,auto,4,238203  kilo,12 count,549
13400,FORD,I own Fusion.,2014,WOOW Sedan,,Metallic,333$,Electric Hybrid,4.0,auto,2,TOTAL 0 km,0 bags,282
1705,hyundai,I own Sonata.,9years old,sedan,4.0,Pearl White,765 pound,Gas,4.0,AUTO,2.0 Turbo,47000,106,25716
6840,toyota,PRIUS,12years old,HATCHBACK,,Pearl White,586$,Electric Hybrid,4.0 cyl,auto,1.8,418667,12,314
10280,I love HONDA,my model which is FIT is the best,20years old,hatchback,1.0,,-,Gas,4.0 cyl,auto,1.3,150000 km,4 count,30
2454,dodge,RAMCHARGER,,sedan,2.0,,We were surprised by the hefty $1203 levy on imported cars.,Gas,6.0 cyl,auto,3.6,TOTAL 252253 km,1012,2979
11487,Ford,,1995,MICROBUS,2.0,,-,Dies,0,manual,2.5,200000 KM,2 count,10976
2435,OPEL,CORSA,1998,WOOW Hatchback,3.0,,-,Gas,4.0 cyl,MANUAL,0,0 km,3  ,4704
13688,TOYOTA,I own Prius.,2008,hatchback,2.0,Jet Black,-,Electric Hybrid,4.0,AUTO,1.5,111000 km,1006,50
15611,TOYOTA,Prius,2007,hatchback,3.0,Gold,988$,Gas,4.0,gear,0,90000  kilo,108,10976
12456,I love HYUNDAI,my model which is Elantra is the best,2014,sedan,0.0,Sapphire Blue,The car levy amounted is 584 per vehicle.,Gas,4.0,auto,1.8,TOTAL 157760 km,12 bags,2352
16457,I love FORD,Fusion,2013,sedan,2.0,Crimson,640$,Electric Hybrid,4.0,AUTO,2,216658  kilo,0  ,549
5439,SUZUKI,,2007,,4.0,Jet Black,-,Gas,0,AUTO,1.6,160000 KM,8 count,9722
1378,acura,TLX,2015-,Sedan4,1.0,Pearl White,1273 pound,Gas,6.0 cyl,auto,3.5,70562 km,12,10349
5571,nissan,I own Tiida.,2006#,sedan,2.0,Metallic,-,Gas,4.0,auto,1.5,TOTAL 184000 km,8 count,8467
5121,bmw,528,2013,sedan,1.0,Charcoal,-9360,Gas,14.0,gear,2,140944 km,12 count,706
11220,CHEVROLET,Impala,,,5.0,Metallic,^,Gas,0,gear,2.5,136469 KM,4,37611
7511,TOYOTA,my model which is Prius is the best,2008,hatchback,2.0,Pearl White,-,Electric Hybrid,4.0 cyl,,1.5,183000 KM,5,11917
993,hyundai,kona,2018,JEEP,4.0,,-,Gas,4.0,auto,2,1300 km,8*,45473
14081,BUICK,Encore,2017,jeep,1.0,Jet Black,738,Gas,4.0 cyl,auto,1.4 Turbo,26954 KM,8 bags,23521
70,TOYOTA,,3011,HATCHBACK,3.0,Pearl White,|,Electric Hybrid,4.0,others,1.8,288000,8,14740
10266,toyota,,2003,MINIVAN,,,-,Gas,4.0 cyl,auto,2,250000 KM,2,7527
5963,CHEVROLET,Lacetti,1-1-2009,sedan,4.0,Jet Black,966,,14.0,auto,2,155025,4  ,11992
10925,I love CHEVROLET,I own Corvette.,"2011""",Sedan0,0.0,Pearl White,645$,Gas,4.0 cyl,,1.8,117000  kilo,12=,14740
15162,mercedes-benz,my model which is E 350 is the best,,sedan,4.0,Jet Black,1399$,Dies,6.0 cyl,auto,3.5,189530 KM,12 count,12388
16939,hyundai,ELANTRA,9years old,SEDAN,4.0,Pearl White,629,other,4.0,gear,1.6,35607,4,19601
15727,hyundai,SONATA,1-1-2018,,1.0,Charcoal,1277,Gas,4.0 cyl,,2.4,11314 km,12,1803
14736,HYUNDAI,I have the fastest model ever.. yes you got it right it's Elantra,2014,Sedan,-1.0,Ruby Red,-,Gas,6.0,others,0,150400  kilometer,6 count,18817
9582,bmw,740,2010,SEDAN,4.0,,-,Gas,16.0,auto,3,TOTAL 158000 km,12,39201
5878,VOLKSWAGEN is the best,JETTA,,WOOW Sedan,2.0,Pearl White,640$,Dies,0,AUTO,2,169000 KM,12,1411
13298,MERCEDES-BENZ,E 550,14years old,Coupe,,,-,Gas,12.0,,5.5 Turbo,67000  kilo,1012,39201
5128,Toyota,RAV 4,2016,jeep,4.0,Metallic,1091 pound,Gas,4.0,auto,2.5,TOTAL 41019 km,12 bags,14897
12142,I love TOYOTA,PRIUS,2010,WOOW Hatchback,5.0,,-,Electric Hybrid,4.0,others,1.8,182000 km,0 bags,15994
3172,HYUNDAI is the best,Genesis,"2009,",Sedan2,5.0,Jet Black,1537,,4.0,auto,3.3,159747 KM,ONLY 4 AIRBAG,12231
4746,I love FORD,FUSION,2015,SEDAN,0.0,Jet Black,765$,Gas,4.0 cyl,others,2,71454,0  ,16935
13603,TOYOTA,my model which is RAV 4 is the best,2006,Jeep2,3.0,Jet Black,We were surprised by the hefty $1620 levy on imported cars.,Dies,0,gear,2.2 Turbo,198000 km,8,18189
5213,LEXUS,my model which is RX 450 is the best,1-1-2010,jeep,,Charcoal,1399$,Electric Hybrid,6.0 cyl,auto,3.5,317470 km,12,220
9786,FORD is the best,FUSION SE,1-1-2018,sedan,7.0,,831 pound,,4.0,AUTO,1.5 Turbo,7368 KM,8 count,24462
6428,Honda,I have the fastest model ever.. yes you got it right it's FIT,2013,HATCHBACK,5.0,Metallic,-,Electric Hybrid,4.0,R,1.3,180000 km,2,11290
1735,hyundai,SONATA,2016,SEDAN,1.0,,891,other,14.0,others,2,290850 km,4,15530
15719,TOYOTA,CAMRY,2012,SEDAN,1.0,Pearl White,@,Electric Hybrid,14.0,auto,2.5,156518 km,12 count,3607
13019,ford,Transit,2007(,microbus,4.0,Pearl White,I had to pay a substantial $1528 levy on my new car purchase.,Dies,14.0,,2.4,158000  kilo,2  ,15681
3369,I love TOYOTA,Land Cruiser Prado,2019,WOOW Jeep,1.0,Pearl White,-,Dies,6.0,gear,0,33000 km,12 bags,250
16142,Toyota,I have the fastest model ever.. yes you got it right it's Venza,2010,JEEP,,Pearl White,-8901,Gas,14.0,others,2.7,176437 km,ONLY 12 AIRBAG,3920
4732,,I own Sonata.,2014,Sedan2,5.0,,-9361,,4.0,auto,2,392894 KM,ONLY 4 AIRBAG,12858
2690,fiat,Doblo,1-1-2001,goods wagon,1.0,Ruby Red,-,Dies,4.0,manual,1.9 Turbo,266000 KM,2,8154
17823,HYUNDAI is the best,SONATA,2111,sedan,0.0,Metallic,707 pound,Gas,4.0,gear,2,169765 km,ONLY 12 AIRBAG,3607
13446,mercedes-benz,ML 350,2011,JEEP,4.0,Jet Black,-8982,,6.0,AUTO,0,0 km,12,2666
15883,hyundai,Tucson,2017,jeep,4.0,Metallic,\,Dies,4.0 cyl,auto,1.7,90000 km,4,36711
15574,TOYOTA is the best,Prius,2011,Sedan0,5.0,,-,Gas,14.0,auto,1.8,150000 KM,10,14700
7682,I love KIA,I own RIO.,2017|,,5.0,,-,Gas,4.0 cyl,auto,1.6,40000  kilometer,-98,17249
2366,toyota,my model which is Camry is the best,2012,sedan,0.0,Charcoal,781,Electric Hybrid,4.0 cyl,AUTO,2.5,314373  kilometer,12,392
10877,MERCEDES-BENZ,I own E 300.,,SEDAN,0.0,Jet Black,The car levy amounted is 1017 per vehicle.,Gas,14.0,auto,2,50930 km,12,22580
8580,mercedes-benz,I have the fastest model ever.. yes you got it right it's ML 350,,JEEP,4.0,Metallic,2188 pound,Gas,6.0,others,3.5,246400  kilo,ONLY 8 AIRBAG,12544
3954,toyota,I own Ist.,2002,WOOW Hatchback,3.0,Metallic,-,Gas,0,others,1.3,131000 KM,2,8800
